caseid,answer,generated_text
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__demos,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__employment,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__geo,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__full,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__v3_rideshare,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__v3_public_transit,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__v3_voice,"{""gt_group_ca"":8,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":11,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__demos,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__employment,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__geo,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__full,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__v3_rideshare,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__v3_public_transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__v3_voice,"{""gt_group_ca"":9,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__demos,"{""gt_group_ca"":10,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__employment,"{""gt_group_ca"":10,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__geo,"{""gt_group_ca"":10,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__transit,"{""gt_group_ca"":10,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
