caseid,prompt,participant_id,tier,answer
dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24__demos,"You are a 27-year-old woman living in the United States. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24,demos,"{""gt_group_ca"":17,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24__employment,"You are a 27-year-old woman living in the United States. You are not a student.

You work full-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24,employment,"{""gt_group_ca"":17,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24__geo,"You are a 27-year-old woman living in the United States. You are not a student.

You work full-time.

Your approximate survey location is near latitude 41.2 and longitude -73.2.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24,geo,"{""gt_group_ca"":17,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24__transit,"You are a 27-year-old woman living in the United States. You are not a student.

You work full-time.

Your approximate survey location is near latitude 41.2 and longitude -73.2.

In the last three months, you used public transportation (bus, train, tram, etc.) 2-4 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24,transit,"{""gt_group_ca"":17,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24__full,"You are a 27-year-old woman living in the United States. You are not a student.

You work full-time.

Your approximate survey location is near latitude 41.2 and longitude -73.2.

In the last three months, you used public transportation (bus, train, tram, etc.) 2-4 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24,full,"{""gt_group_ca"":17,""gt_interpersonal_ca"":18,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__demos,"You are a 22-year-old woman living in the United States. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,demos,"{""gt_group_ca"":6,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__employment,"You are a 22-year-old woman living in the United States. You are not a student.

You work part-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,employment,"{""gt_group_ca"":6,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__geo,"You are a 22-year-old woman living in the United States. You are not a student.

You work part-time.

Your approximate survey location is near latitude 41.4 and longitude -74.2.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,geo,"{""gt_group_ca"":6,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__transit,"You are a 22-year-old woman living in the United States. You are not a student.

You work part-time.

Your approximate survey location is near latitude 41.4 and longitude -74.2.

In the last three months, you used public transportation (bus, train, tram, etc.) 4-8 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 4-8 days a month. On a typical day of ride share use, you take 1-2 rides.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__full,"You are a 22-year-old woman living in the United States. You are not a student.

You work part-time.

Your approximate survey location is near latitude 41.4 and longitude -74.2.

In the last three months, you used public transportation (bus, train, tram, etc.) 4-8 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 4-8 days a month. On a typical day of ride share use, you take 1-2 rides.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,full,"{""gt_group_ca"":6,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
