caseid,participant_id,tier,provider,model,raw_response,error,pred_group_ca,pred_interpersonal_ca,pred_group_band,pred_interpersonal_band,Age,Sex,Country of residence,Student status,Employment status,LocationLatitude,LocationLongitude,gt_group_ca,gt_interpersonal_ca,gt_group_band,gt_interpersonal_band,error_group,abs_error_group,score_distance_group,norm_score_distance_group,exact_match_group,pred_group_band_reported,pred_group_band_resolved,band_match_group,band_distance_group,norm_band_distance_group,error_interpersonal,abs_error_interpersonal,score_distance_interpersonal,norm_score_distance_interpersonal,exact_match_interpersonal,pred_interpersonal_band_reported,pred_interpersonal_band_resolved,band_match_interpersonal,band_distance_interpersonal,norm_band_distance_interpersonal
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__geo,be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,22.0,Female,United States,No,Part-Time,41.3699,-74.2191,6,12,low,low,4,4,4,0.16666666666666666,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__transit,be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,22.0,Female,United States,No,Part-Time,41.3699,-74.2191,6,12,low,low,6,6,6,0.25,False,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,moderate,False,1,0.5
be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366__full,be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,22.0,Female,United States,No,Part-Time,41.3699,-74.2191,6,12,low,low,6,6,6,0.25,False,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,moderate,False,1,0.5
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__demos,16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,64.0,Male,United States,No,Full-Time,37.2317,-80.43339999999999,8,16,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__employment,16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,64.0,Male,United States,No,Full-Time,37.2317,-80.43339999999999,8,16,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__geo,16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,64.0,Male,United States,No,Full-Time,37.2317,-80.43339999999999,8,16,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__transit,16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,64.0,Male,United States,No,Full-Time,37.2317,-80.43339999999999,8,16,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39__full,16de84084b9fa11f26ac309c29d6fe7e89d68a8c268edea598e0a1a1f84baf39,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,64.0,Male,United States,No,Full-Time,37.2317,-80.43339999999999,8,16,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__demos,0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,40.0,Female,United States,No,Full-Time,38.8969,-77.6803,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__employment,0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,40.0,Female,United States,No,Full-Time,38.8969,-77.6803,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__geo,0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,40.0,Female,United States,No,Full-Time,38.8969,-77.6803,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__transit,0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,40.0,Female,United States,No,Full-Time,38.8969,-77.6803,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913__full,0f875094985719584b30014d70892ff6e6fec6010cf00e3f6818f1b1233ad913,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,40.0,Female,United States,No,Full-Time,38.8969,-77.6803,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__demos,6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,23.0,Female,United States,Yes,Part-Time,38.961,-74.3552,12,14,low,moderate,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__employment,6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,23.0,Female,United States,Yes,Part-Time,38.961,-74.3552,12,14,low,moderate,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__geo,6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,23.0,Female,United States,Yes,Part-Time,38.961,-74.3552,12,14,low,moderate,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__transit,6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,23.0,Female,United States,Yes,Part-Time,38.961,-74.3552,12,14,low,moderate,0,0,0,0.0,True,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,True,0,0.0
6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b__full,6b74f0ba4a90e5fb700c9806519f2192ae08ed9fb1b6c568540332fc0f32a96b,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,23.0,Female,United States,Yes,Part-Time,38.961,-74.3552,12,14,low,moderate,0,0,0,0.0,True,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,True,0,0.0
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__demos,0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,50.0,Female,United States,No,Full-Time,42.1847,-82.1882,12,11,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__employment,0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,50.0,Female,United States,No,Full-Time,42.1847,-82.1882,12,11,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__geo,0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,50.0,Female,United States,No,Full-Time,42.1847,-82.1882,12,11,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__transit,0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,50.0,Female,United States,No,Full-Time,42.1847,-82.1882,12,11,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6__full,0689a39664b0e2e55ae5b5447565c2e80567e5c4b0394474c5d04975810725c6,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,50.0,Female,United States,No,Full-Time,42.1847,-82.1882,12,11,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__demos,2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,53.0,Male,United States,Yes,Full-Time,46.8422,-122.4057,9,13,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,3,3,3,0.125,False,moderate,moderate,False,1,0.5
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__employment,2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,10,18,moderate,high,53.0,Male,United States,Yes,Full-Time,46.8422,-122.4057,9,13,low,low,1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,5,5,5,0.20833333333333334,False,high,moderate,False,1,0.5
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__geo,2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 22,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,18,22,moderate,moderate,53.0,Male,United States,Yes,Full-Time,46.8422,-122.4057,9,13,low,low,9,9,9,0.375,False,moderate,moderate,False,1,0.5,9,9,9,0.375,False,moderate,high,False,2,1.0
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__transit,2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 16,   ""self_reported_interpersonal_ca"": 24,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,16,24,moderate,high,53.0,Male,United States,Yes,Full-Time,46.8422,-122.4057,9,13,low,low,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5,11,11,11,0.4583333333333333,False,high,high,False,2,1.0
2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf__full,2ff0a9ce8058a553d54c6b0e76fd5c463e5e760eb77d9fb88139f815753a6bbf,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 16,   ""self_reported_interpersonal_ca"": 24,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }",,16,24,moderate,high,53.0,Male,United States,Yes,Full-Time,46.8422,-122.4057,9,13,low,low,7,7,7,0.2916666666666667,False,moderate,moderate,False,1,0.5,11,11,11,0.4583333333333333,False,high,high,False,2,1.0
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__demos,f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Male,United States,No,Full-Time,37.511,-98.622,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__employment,f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Male,United States,No,Full-Time,37.511,-98.622,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__geo,f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,28.0,Male,United States,No,Full-Time,37.511,-98.622,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__transit,f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,28.0,Male,United States,No,Full-Time,37.511,-98.622,12,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,moderate,False,1,0.5
f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea__full,f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,28.0,Male,United States,No,Full-Time,37.511,-98.622,12,12,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,moderate,False,1,0.5
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__demos,a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,44.0,Female,United States,No,Full-Time,37.001,-98.332,10,7,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,9,9,9,0.375,False,moderate,moderate,False,1,0.5
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__employment,a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,44.0,Female,United States,No,Full-Time,37.001,-98.332,10,7,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,9,9,9,0.375,False,moderate,moderate,False,1,0.5
a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e__geo,a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,44.0,Female,United States,No,Full-Time,37.001,-98.332,10,7,low,low,0,0,0,0.0,True,moderate,low,True,0,0.0,9,9,9,0.375,False,moderate,moderate,False,1,0.5
